income,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount
12430,22,13,0,4,350.4
93715,12,88,0,7,532.8
75648,28,10,0,1,112.660916
24584,11,74,0,2,279.706613
36088,16,31,0,9,345.6
21723,31,6,0,8,748.8
63833,17,69,0,3,199.460544
0,7,1,0,4,304.156333
45892,1,49,0,1,388.8
90263,17,36,0,8,355.2
0,8,87,0,1,453.6
40548,7,57,0,2,470.4
0,15,84,0,2,831.340966
50450,24,80,0,1,302.4
0,4,45,0,1,612.0
75963,4,23,0,7,102.147789
32714,35,48,0,1,513.041633
42790,10,74,0,3,290.057111
20694,29,89,1,1,451.2
25820,10,69,0,1,393.6
24744,1,0,0,1,312.0
0,35,52,3,5,350.4
27538,10,6,4,3,285.843893
81280,6,47,0,1,308.349562
0,29,49,1,1,321.6
0,14,66,0,1,350.4
26486,18,5,1,2,614.4
0,12,24,0,2,465.6
0,4,34,0,5,1953.87972
68331,23,38,0,3,302.4
0,1,66,1,1,511.2
21636,2,24,5,2,213.587367
0,7,34,0,2,871.2
0,24,46,0,2,1386.870718
0,14,92,0,7,307.2
35601,34,15,0,2,249.803437
0,33,55,1,3,1425.6
28558,14,37,4,3,797.558033
60101,34,74,0,3,1.332349
22426,9,31,1,1,528.391284
30720,17,24,4,5,778.463303
34161,5,10,3,1,892.8
42987,14,48,0,1,128.490137
0,21,13,0,3,292.8
80928,26,27,0,1,538.545218
86640,2,25,0,5,65.457366
26714,17,7,1,2,307.2
78618,7,56,0,1,225.578841
0,22,3,0,2,732.340362
0,12,4,0,2,604.8
62977,34,40,0,1,552.0
0,30,25,0,1,568.8
19724,20,49,0,4,345.6
27558,18,48,0,2,312.0
86054,12,11,0,1,115.166422
42846,14,42,0,4,286.142521
57107,27,84,3,7,528.0
0,9,8,0,3,571.2
54314,13,98,0,1,282.770894
29950,0,76,0,4,292.8
24195,32,70,0,2,360.269404
0,30,11,0,8,388.819919
47481,20,39,0,1,556.8
63354,16,39,0,9,508.8
57591,5,74,0,2,316.8
0,14,62,0,2,340.8
34919,14,99,1,2,277.871312
76879,20,44,0,5,487.102627
61584,18,93,0,2,205.294927
28792,34,20,3,1,1166.603776
0,27,42,0,4,504.0
26713,22,69,0,1,142.695319
0,2,72,0,1,928.8
34244,14,34,2,2,417.6
25251,13,43,0,2,316.8
0,19,53,0,3,326.4
59848,5,98,1,3,131.614733
39815,17,68,0,2,91.391245
58840,25,44,0,1,73.27252
97131,5,80,0,6,307.2
58089,31,83,0,1,566.4
0,7,87,0,1,340.8
0,2,96,2,1,656.57161
21808,0,71,0,1,571.2
89771,5,83,0,2,432.409662
36776,21,21,0,2,240.186527
31213,0,29,0,1,312.0
0,33,0,0,3,987.293841
0,11,39,0,2,439.2
0,13,17,0,5,513.6
32555,32,72,0,2,86.912677
0,15,9,0,2,496.8
29735,3,92,0,1,331.2
80590,26,3,0,1,97.928632
22565,0,20,0,1,633.6
54817,24,28,0,1,209.504391
0,26,34,0,2,42.642554
55393,15,6,1,3,2.173552
0,12,97,0,2,597.6
75634,13,52,0,2,432.805382
62464,23,45,0,4,400.181882
72648,0,78,0,5,120.850664
77167,15,99,0,3,137.086695
56980,33,70,0,7,599.000883
27444,21,88,0,3,313.931213
57289,21,88,0,3,562.224942
84091,18,48,0,9,380.560266
0,33,21,2,1,806.180375
59590,15,67,0,5,460.266881
89672,7,92,0,1,309.568636
96535,11,85,0,3,271.074379
25575,10,41,0,2,561.6
38910,3,78,0,2,20.209679
39426,33,12,0,1,412.884282
28304,10,30,2,1,655.2
52210,6,74,0,9,384.0
0,20,46,0,3,273.945412
94851,6,33,0,3,190.998822
0,16,92,0,1,399.0564
18608,13,24,0,1,340.8
41025,22,92,0,6,20.374393
71449,17,7,0,2,734.4
92653,15,80,1,6,456.519419
33190,18,95,0,2,508.8
24290,15,84,0,8,393.6
22571,29,51,0,9,302.4
26409,30,70,0,5,475.166267
21616,4,41,0,7,944.854655
36463,8,25,0,3,441.6
14290,20,40,0,1,1300.8
34645,1,2,3,5,220.446667
67001,7,36,0,1,463.425687
96200,9,45,0,3,513.6
69241,2,63,0,3,111.250449
55843,3,80,0,2,307.2
20305,14,63,1,2,496.477418
0,10,81,0,1,489.6
44329,25,58,0,3,537.6
44279,32,7,0,3,292.8
0,4,4,3,1,420.041981
34695,1,60,0,5,100.323765
79297,34,64,0,6,72.760316
0,29,72,0,1,297.6
84183,29,86,0,4,255.565349
53375,20,92,0,2,127.322656
32046,28,23,0,4,475.599472
91393,19,54,0,6,460.551521
76731,2,68,0,1,201.455005
82081,1,62,0,2,753.760098
51337,3,70,0,1,72.543171
74015,12,61,0,6,471.443077
0,10,37,0,1,842.4
0,19,17,0,1,554.4
68849,9,67,0,2,252.699037
37376,34,52,0,3,65.548725
0,12,25,0,1,621.968062
62464,23,45,0,4,400.181882
88304,2,17,0,2,276.467811
0,11,9,0,2,682.422936
65900,17,41,0,2,297.6
0,27,71,0,6,321.6
61374,5,27,0,3,210.100003
0,1,53,1,2,528.0
31841,24,11,0,1,126.857228
27861,22,67,0,1,312.0
0,22,0,3,5,736.00483
0,18,25,1,4,481.025786
94550,0,93,0,7,432.0
39604,2,21,0,8,63.127223
42928,20,65,0,2,651.623195
54737,3,86,0,1,391.970334
0,14,46,0,2,489.6
80587,7,5,0,6,276.191729
0,26,10,0,5,931.2
80028,34,37,0,2,114.02307
11904,34,11,2,3,292.8
54872,9,50,0,3,580.8
0,2,30,0,2,204.121476
0,24,63,0,2,532.8
46417,16,14,0,7,164.746184
46239,17,1,3,4,6.395416
0,18,61,0,1,350.4
25550,28,13,0,1,439.2
27514,12,97,0,8,1367.199081
84417,5,32,0,7,139.714897
55906,26,3,0,2,58.469264
21638,9,81,0,8,468.0
16121,5,85,2,2,312.0
36261,3,71,0,2,16.800832
11432,11,9,0,2,571.2
62566,4,3,1,1,48.344273
10312,10,63,0,1,486.278557
67778,17,17,1,1,171.287759
92895,5,2,0,7,43.14147
55290,26,33,0,4,13.874775
23377,15,19,0,3,556.8
38713,31,69,4,6,316.8
0,17,92,1,1,145.896438
56342,12,89,0,1,331.2
29593,15,52,0,2,657.6
18495,10,15,0,2,542.4
82887,22,4,1,1,420.374805
71366,23,56,0,2,265.216633
49078,10,3,0,2,484.013411
10787,33,25,0,8,697.798804
0,12,42,0,2,350.4
10194,34,35,0,4,312.0
81763,22,12,1,1,518.4
59763,4,31,0,2,350.4
0,7,63,0,2,561.6
96832,19,23,0,3,408.0
21135,14,59,0,1,678.946216
16143,3,73,1,1,32.114117
74015,12,61,0,6,471.443077
84178,34,80,0,2,12.588784
0,32,14,0,1,504.0
0,10,19,0,2,661.7151
63936,4,29,0,5,765.012123
0,17,28,0,4,597.6
37940,11,36,0,1,512.542299
30703,15,58,0,1,336.0
54898,25,32,0,9,176.242159
89030,31,62,0,2,49.566591
15630,8,60,1,3,656.775467
35625,10,56,1,3,288.572108
48329,9,70,0,1,470.386291
11904,34,11,2,3,292.8
12261,26,80,0,1,600.0
0,15,94,0,9,39.730199
87810,15,26,3,2,225.641724
64744,5,34,0,5,41.308429
0,13,11,0,8,957.134978
60735,11,59,0,2,571.695889
0,5,53,0,1,482.4
36261,14,78,0,2,1197.713861
0,32,33,0,1,648.0
0,15,47,0,9,650.52179
23277,14,68,2,1,369.6
50320,24,6,0,5,297.738909
49675,10,54,0,1,312.0
19508,22,59,0,2,292.8
20815,7,35,0,9,528.0
46621,20,31,0,2,30.448249
22775,6,10,0,3,883.2
91814,30,99,0,3,167.037619
20396,15,60,1,4,364.8
73836,8,35,3,1,553.385695
55910,4,3,0,1,324.348688
43054,5,41,0,4,326.4
64543,1,84,0,2,200.177163
75988,0,40,0,2,200.54531
0,26,99,0,2,572.522796
29051,31,79,0,1,153.200014
87382,26,65,0,5,345.6
30694,22,23,1,1,436.8
0,4,18,0,2,877.034575
49259,35,36,0,2,820.431905
47528,10,73,1,1,277.582137
70624,6,52,0,3,49.234943
0,27,62,0,2,505.975326
31409,10,50,0,2,381.960657
35504,4,86,0,3,404.303518
44833,24,59,0,3,345.6
24423,5,62,0,6,321.6
0,20,31,0,2,609.6
0,22,98,3,8,433.959806
0,5,51,0,7,439.2
96917,31,16,0,9,373.047039
84450,18,12,0,1,291.257059
0,4,8,0,2,1018.808223
0,19,39,0,2,840.179082
10097,17,69,0,1,218.635593
33255,0,20,0,1,662.4
94132,31,68,0,2,350.4
42602,7,75,3,3,63.161647
17250,16,90,0,3,175.528642
74212,16,26,0,1,188.878749
85756,18,74,0,3,117.036869
24910,7,63,1,1,347.857619
41596,12,12,0,5,316.8
72202,12,13,0,1,453.6
33967,0,60,0,8,364.8
77951,28,46,3,1,19.668633
77521,6,66,0,3,350.4
0,12,66,0,2,852.460341
86305,1,99,0,5,80.73124
0,4,83,2,3,662.4
57693,16,56,0,3,547.2
0,6,37,3,7,78.975117
33137,16,8,0,4,472.500375
0,24,31,0,2,489.6
44938,7,37,0,1,2069.309854
33617,6,12,0,2,761.722334
38460,11,98,0,1,191.365686
0,23,88,0,1,482.4
40171,13,23,0,1,576.880144
0,10,72,0,2,307.2
36631,30,77,0,1,67.530904
74335,3,4,0,1,896.436023
79421,2,85,0,2,115.126739
38466,18,5,0,8,204.685796
54495,7,3,0,8,182.350945
0,8,28,0,1,806.4
14290,20,40,0,1,1300.8
0,9,94,0,2,350.4
45776,2,17,0,2,95.95081
94263,33,78,0,3,112.420211
12181,10,19,0,4,591.511506
97268,23,88,0,2,35.278648
28995,28,42,0,1,321.6
25030,16,97,4,1,542.4
12613,6,81,0,3,336.0
0,18,30,0,1,460.8
25927,6,20,0,1,674.973614
0,29,43,0,6,643.2
28215,15,26,0,3,468.0
18375,8,50,0,1,535.080276
43221,33,51,0,7,398.735257
0,4,29,0,1,849.011958
0,18,25,1,4,481.025786
52082,2,47,0,1,379.2
50719,10,28,0,1,394.248334
0,33,35,0,1,590.4
0,7,40,0,5,528.0
39248,27,22,0,1,386.765125
0,11,35,0,1,590.4
68463,19,67,1,1,336.0
38096,3,28,0,1,475.2
42124,3,78,0,6,484.8
21073,25,54,1,3,508.8
24149,15,10,0,3,292.8
10312,10,63,0,1,486.278557
0,15,31,0,1,404.82483
74115,24,24,0,2,275.349481
34624,28,66,0,1,270.370335
36108,5,35,2,9,614.4
0,22,53,0,1,914.4
0,23,54,0,1,959.849922
43184,6,81,0,2,376.836888
0,9,37,0,1,146.301396
35349,7,2,0,4,489.6
0,32,75,0,1,250.723005
35095,25,56,0,2,525.6
13164,0,45,0,2,75.393383
0,7,32,0,1,676.8
94880,18,73,3,3,347.595108
95301,34,43,0,1,547.2
56202,19,33,0,8,513.511091
35592,34,38,0,1,496.805418
0,4,13,0,2,542.4
0,1,99,0,1,489.6
0,6,55,0,2,640.8
11097,26,50,0,4,350.4
74900,31,63,0,6,998.4
23576,8,72,0,2,383.508096
23393,26,37,0,1,456.0
0,3,29,0,9,149.843223
0,3,93,0,1,350.4
66346,15,7,1,4,78.179743
58109,9,6,0,1,412.8
92766,17,15,0,2,379.029102
26307,26,1,0,2,313.192439
0,6,52,0,2,238.057939
21171,2,40,0,3,345.6
82753,3,42,0,2,264.666921
0,8,12,0,1,757.206098
39754,2,35,0,1,62.282034
0,29,88,0,2,321.6
0,17,34,1,2,364.8
0,18,46,0,2,712.619939
91915,0,91,0,1,93.56694
21514,0,59,0,2,257.248789
43276,16,11,0,1,499.2
75531,2,13,0,4,489.6
23665,19,50,0,2,404.817249
0,9,26,0,1,566.4
96337,19,12,0,3,609.6
60180,14,70,0,2,988.533256
0,4,52,0,2,685.12694
30376,26,16,0,6,316.8
88997,9,71,0,3,174.041566
69236,31,83,1,1,110.868874
27627,10,43,0,2,453.6
77524,12,95,3,6,64.799325
75449,3,31,0,1,130.775164
35666,12,76,0,1,312.110029
17658,10,44,0,1,312.0
0,0,44,0,1,340.8
20567,24,76,4,1,345.6
30061,4,22,0,1,499.2
0,32,62,0,3,532.8
20354,23,0,0,1,556.8
36637,28,52,0,3,921.6
0,34,61,0,9,628.8
63860,26,81,0,1,208.598246
0,4,29,3,1,955.2
58544,19,48,0,2,769.788818
54586,1,91,0,2,122.590766
57248,31,17,0,1,355.2
0,15,3,0,1,964.8
66037,2,83,0,2,69.004181
29462,28,23,1,1,513.6
64541,16,43,0,2,256.279637
27382,33,35,0,1,134.104322
32311,10,23,0,3,207.289724
23830,24,22,1,1,364.8
88178,32,78,0,2,336.0
72236,2,29,0,2,518.064733
0,19,42,0,6,438.812143
67890,23,26,0,3,174.08854
38713,31,69,4,6,316.8
77803,30,18,0,2,217.554695
51643,16,43,0,1,1358.4
46402,7,2,0,1,476.385575
92044,7,77,0,3,617.288574
16040,29,93,0,2,611.476898
0,12,84,4,2,980.52817
17622,1,36,1,3,312.0
0,5,61,4,1,2156.011022
12430,22,13,0,4,350.4
58414,7,24,2,1,1008.0
17257,1,88,0,2,551.132139
70492,29,82,0,7,328.362698
68229,11,41,0,5,460.8
33397,31,15,0,5,508.8
72503,29,99,0,2,295.821353
90349,31,77,0,1,435.7186
0,24,23,0,7,626.4
25480,26,49,3,1,486.545439
72462,8,70,0,2,272.737308
27677,10,82,1,3,345.6
25743,13,63,0,8,596.2476
74935,15,62,0,1,192.859737
0,13,50,0,1,511.2
15921,9,12,1,4,571.549745
30095,0,94,0,2,652.8
20587,14,21,0,2,363.77598
0,9,12,0,2,1227.822079
29628,29,45,0,9,763.2
28677,3,30,0,2,131.515739
87094,20,17,1,5,64.894362
0,25,89,0,4,181.810486
43736,0,88,0,3,614.4
69379,14,79,0,1,494.4
80415,24,15,0,2,281.372658
26050,4,51,0,1,465.6
57449,6,28,0,2,494.4
68211,9,21,0,2,475.2
28445,18,72,0,6,427.762841
37313,34,39,0,6,246.57631
0,27,48,1,2,1066.913401
29194,28,31,0,1,424.466821
79090,2,74,0,3,289.040734
22571,29,51,0,9,302.4
0,16,33,0,2,1066.63167
48744,3,59,0,1,412.8
0,24,32,0,1,511.2
29530,31,79,0,4,222.478994
67798,1,78,0,9,331.2
16208,22,20,0,1,446.4
94757,0,25,0,1,5.453269
37995,16,50,0,1,667.2
72302,6,27,0,1,316.8
37934,2,58,1,8,385.440163
19382,31,18,0,2,676.8
33191,9,80,0,9,443.53718
72389,3,76,0,1,206.158416
91475,28,35,0,3,73.295606
0,2,29,0,3,799.2
43682,12,73,0,1,148.003496
39854,6,4,0,7,261.930545
52162,1,63,0,4,251.152889
0,32,27,0,1,643.2
74755,10,10,0,1,1404.0
85339,6,43,0,2,392.7457
57709,10,26,0,1,600.0
26802,7,43,1,5,316.8
0,33,44,0,3,152.080908
18577,21,76,0,6,412.8
0,3,65,0,3,513.6
0,15,40,5,7,1214.4
21546,20,66,1,1,625.395925
49182,6,86,0,2,165.410515
32238,15,80,0,4,439.781453
0,24,2,0,2,326.4
98118,28,68,3,3,398.4
22971,24,8,0,2,562.021558
49161,16,41,2,3,171.746945
90252,1,77,0,7,122.924197
25036,11,30,1,1,292.8
28314,21,37,0,1,580.8
56337,26,25,0,3,465.6
99074,4,40,1,9,208.38907
31708,3,43,1,1,451.2
0,3,85,1,1,398.4
0,23,39,1,2,431.32052
28215,15,26,0,3,468.0
0,3,24,0,2,856.8
21119,1,79,0,4,614.4
0,14,16,0,2,475.2
0,33,49,1,2,331.2
0,9,19,0,3,20.521312
13662,29,37,0,3,408.0
0,12,93,0,3,537.6
0,18,2,0,2,691.401424
79251,10,32,1,1,321.6
51294,19,45,0,2,113.237624
0,2,38,2,7,847.717402
0,34,71,0,1,675.468453
0,27,27,0,9,513.6
29124,15,41,4,1,619.2
0,19,33,0,3,312.0
97266,29,84,0,1,546.052144
48207,28,85,2,8,164.974886
0,5,78,0,2,331.2
0,3,8,0,1,325.917598
97316,13,18,0,7,309.076476
63860,26,81,0,1,208.598246
72633,28,91,0,8,155.761761
28013,25,30,0,2,1276.8
60479,1,44,0,3,85.155359
0,24,42,0,2,519.757811
14151,5,41,1,1,345.6
75891,1,5,0,2,61.285525
0,5,81,0,1,1317.6
53078,1,10,0,5,764.221884
20031,4,83,0,2,109.69048
92070,16,1,0,1,368.669336
44509,8,68,0,1,226.731454
0,22,93,0,2,525.6
91967,4,74,0,1,156.736745
0,20,5,0,1,302.4
97379,10,62,0,2,354.764801
14290,20,40,0,1,1300.8
0,3,11,1,8,729.405742
0,31,11,0,4,1396.8
0,4,71,0,2,256.916302
21927,32,40,0,2,128.624785
69096,24,32,0,2,64.669515
0,8,14,2,8,518.4
28513,4,22,1,2,480.0
81687,7,77,0,6,292.8
13792,2,3,2,3,620.19254
32184,14,91,1,2,266.146673
26432,19,89,3,2,422.4
59232,6,75,0,2,408.0
0,26,12,3,2,345.6
23577,1,67,0,2,91.815153
0,27,88,0,3,848.201438
26670,23,13,0,1,541.229321
87403,1,63,0,2,456.290338
51455,16,85,0,1,11.046789
30242,30,23,0,3,48.288036
64311,21,79,0,2,157.174836
0,21,70,0,1,405.384524
37722,8,23,0,8,158.077504
42336,12,56,0,1,25.605349
25998,16,38,0,2,791.878042
24887,33,6,0,2,326.4
0,15,82,0,1,590.4
90918,22,19,0,2,163.411884
78834,14,20,2,8,345.6
0,27,14,0,3,434.26667
27872,19,78,0,3,186.857059
24012,30,91,1,3,82.211282
16367,2,99,0,9,515.569363
55479,5,7,1,1,117.964245
40778,1,59,0,1,412.8
0,22,68,3,6,1532.080871
0,28,11,0,1,660.430456
0,29,22,4,2,460.8
95438,25,76,0,1,99.223092
12430,22,13,0,4,350.4
95697,29,29,0,9,178.006524
0,26,84,0,2,532.8
28108,6,27,0,3,547.2
25370,10,77,0,2,489.6
0,31,85,0,5,756.0
28672,14,34,0,2,340.8
22705,19,59,0,7,1294.700423
67798,1,78,0,9,331.2
61367,7,85,0,2,498.533231
59207,23,21,0,2,556.8
67423,24,0,0,9,293.308765
35095,25,56,0,2,525.6
26380,29,70,0,4,177.36984
88731,10,72,0,1,148.971857
61409,30,80,0,2,264.040157
0,30,40,0,5,1985.999807
0,21,53,1,7,407.440238
74931,13,16,0,1,230.84972
74770,23,10,0,1,412.8
0,14,81,5,1,619.267164
44299,0,73,0,2,180.085807
0,22,10,1,1,390.498822
63326,2,34,0,1,361.564021
0,12,42,0,7,794.445585
21720,5,7,0,1,837.905079
55571,4,46,0,1,904.813121
34759,30,84,0,1,302.353842
0,18,81,0,3,352.130674
38638,5,84,0,2,355.2
80927,25,8,0,1,211.660971
0,33,1,0,3,585.454243
81914,6,33,0,6,198.75466
0,9,24,0,3,662.4
0,28,64,0,1,345.6
0,5,75,4,1,369.822544
0,14,10,1,1,757.89114
25407,2,88,0,1,284.239719
86073,2,96,0,3,291.587866
23818,6,1,1,1,499.2
21326,22,9,0,3,632.765462
18486,24,95,0,1,412.8
10458,11,29,0,4,489.6
82528,10,65,0,1,258.036918
38223,27,18,2,1,537.6
63438,32,67,0,1,36.732923
13432,5,82,0,8,610.567945
26848,10,50,0,1,100.557495
14072,13,3,0,2,511.2
28909,15,66,0,8,456.702735
35159,0,73,0,1,150.501033
64255,7,36,0,8,193.86537
0,8,30,0,7,604.8
88842,32,42,0,1,350.75997
39377,7,53,0,1,307.2
12430,22,13,0,4,350.4
21986,1,9,0,1,333.696228
27435,9,6,0,1,455.545318
25251,13,43,0,2,316.8
29881,27,95,0,6,17.92017
11885,18,39,0,2,484.8
40420,2,10,0,7,499.2
74837,9,18,0,7,376.502488
67591,2,78,0,1,198.080417
47590,14,25,0,1,121.327914
75474,12,7,0,1,297.6
57177,14,51,0,2,441.6
52344,4,7,0,1,182.607687
20072,26,34,0,2,487.814322
33604,5,80,0,2,357.618596
0,2,76,0,2,292.8
37741,3,59,0,1,355.2
48471,5,20,1,2,208.904212
58089,31,83,0,1,566.4
27681,13,62,0,9,398.4
28992,3,90,4,2,355.2
55986,3,60,0,9,388.506303
94042,13,67,0,9,633.6
0,11,34,0,3,563.284331
0,19,70,0,1,482.4
70164,34,3,0,2,375.401079
22886,9,81,0,3,312.0
19948,17,84,0,1,427.2
39293,17,48,0,6,352.740946
28432,1,59,0,2,612.300581
0,1,30,0,2,504.0
0,2,93,0,4,1166.754216
47412,10,39,0,7,421.824276
0,12,46,0,2,312.0
68351,16,90,0,2,725.339771
58733,26,42,0,9,355.2
58187,18,39,0,2,76.73348
63189,16,95,0,1,569.124597
0,23,55,0,1,1828.8
44006,18,26,0,4,494.664784
60932,7,35,0,3,484.8
56704,33,50,0,2,84.715044
0,12,72,1,2,355.2
24254,11,84,0,5,326.4
0,15,37,0,2,1345.317161
57125,13,99,0,3,326.4
0,9,8,0,3,571.2
0,17,84,0,9,307.2
72075,32,1,2,1,22.569825
34317,6,32,2,1,263.592181
96745,14,25,5,3,859.2
95427,2,85,0,5,442.808018
0,5,84,0,3,1404.845849
30606,11,7,0,1,253.04739
37876,13,15,0,1,300.056383
0,17,59,0,1,528.0
57474,21,44,0,3,280.037716
22828,11,54,0,2,508.8
65096,3,81,3,8,321.6
0,1,66,0,1,87.135752
51066,23,0,0,8,787.993313
96866,26,88,1,2,377.385724
20934,14,35,1,1,292.8
32510,29,38,0,1,571.2
58577,6,62,0,1,303.872752
73268,30,35,0,3,41.139806
0,8,44,0,3,576.0
19683,17,41,1,9,561.6
38713,31,69,4,6,316.8
62370,4,10,2,2,32.00761
28476,3,76,0,1,297.6
74915,13,17,0,2,393.151377
57709,10,26,0,1,600.0
94676,27,14,0,3,331.2
43543,11,62,0,8,339.255348
68297,6,42,3,2,1272.487601
74241,21,57,0,1,138.588291
61385,25,35,0,1,199.299449
0,0,23,0,8,446.4
0,14,64,0,4,566.4
52548,10,1,0,5,587.504777
0,22,17,0,1,429.657692
26605,33,13,0,1,933.330936
0,25,32,0,1,181.335364
0,23,32,0,7,754.945216
82667,5,65,1,2,307.2
31789,11,65,0,2,316.418786
0,10,85,0,3,551.569883
25151,22,19,0,1,318.040989
0,25,6,2,1,414.190987
24053,33,53,1,7,624.532492
0,5,3,0,2,1373.258272
55407,30,68,1,1,275.341953
62461,15,7,0,1,129.267408
29406,33,79,0,6,326.4
89420,3,83,0,2,212.455137
0,7,69,0,1,644.269611
52464,9,15,0,3,515.930856
43731,35,12,2,1,162.461078
13449,28,13,0,1,326.4
0,3,22,0,2,552.0
0,14,32,0,2,897.6
49821,26,48,4,3,333.308611
34837,32,27,0,2,72.828431
44222,19,3,0,1,413.196371
58881,8,51,0,2,354.885018
46210,2,44,0,1,46.315771
49480,17,57,1,4,72.686545
0,16,3,0,2,312.0
79284,9,59,1,1,156.452827
12928,12,74,0,1,307.2
20510,32,63,0,1,355.2
0,16,89,0,1,828.0
67541,10,45,0,6,203.886869
97924,4,26,0,2,355.2
40432,21,66,0,2,369.6
16869,28,57,0,3,1065.6
91171,3,64,0,8,771.39748
0,12,55,0,3,150.878447
34528,22,0,2,7,183.602763
20303,24,84,0,3,340.8
73643,2,2,0,1,147.486454
10621,28,22,0,5,321.6
76407,22,85,0,9,436.8
0,20,4,0,1,511.2
26607,3,73,0,1,585.6
61783,17,20,0,6,658.125874
20283,7,17,0,3,369.6
43578,5,46,0,1,105.662175
93606,23,44,0,3,321.6
17920,14,53,0,2,424.375364
51800,29,12,0,1,299.452532
27694,3,3,0,7,741.850171
11904,34,11,2,3,292.8
53444,10,67,1,1,315.703929
22828,11,54,0,2,508.8
50719,33,79,0,2,870.626907
46900,13,59,0,1,316.8
0,31,10,0,3,1814.4
60880,25,89,0,2,109.906628
40870,3,56,0,2,504.0
14321,20,72,0,1,423.823547
20072,35,51,0,9,473.266879
77365,4,35,0,2,2.823303
98475,8,22,0,1,552.0
14973,2,75,0,2,828.0
83385,26,77,2,2,704.337157
0,19,91,0,1,659.435886
0,9,83,1,2,412.8
0,8,19,0,1,525.6
98110,3,77,0,8,176.287711
28909,15,66,0,8,456.702735
0,29,5,0,2,949.953253
0,6,2,0,1,297.6
42937,14,9,0,1,251.779842
30887,15,18,0,1,444.167713
35442,10,20,0,2,1147.2
95139,25,27,0,6,34.023132
89834,24,11,0,1,43.15595
0,18,21,0,2,478.509797
18814,20,94,0,3,585.6
82733,5,12,0,9,72.101019
28513,4,22,1,2,480.0
0,28,23,1,9,326.4
67233,10,26,0,3,246.693624
58718,11,0,0,1,1084.8
21724,4,51,0,2,1505.230405
65103,29,41,4,3,552.0
55071,10,14,0,5,231.516063
85817,0,31,0,1,154.987759
92254,7,94,0,7,245.593225
88340,16,1,0,2,489.6
63860,26,81,0,1,208.598246
26411,25,9,1,1,604.8
26189,6,42,0,2,331.2
66114,12,6,4,1,178.842061
49561,4,35,0,1,926.4
16139,19,69,0,2,297.6
63775,29,3,0,3,462.753151
25134,3,0,0,6,321.6
87777,16,1,0,7,257.708912
0,1,51,0,3,494.4
62922,26,80,0,7,1121.633645
83761,16,70,0,8,270.227547
50801,25,21,3,2,43.419028
48675,26,62,1,1,340.8
55916,23,41,0,2,302.4
0,11,65,0,2,864.0
30064,20,23,0,1,296.852419
0,29,25,0,4,1176.285998
0,4,99,0,1,482.4
12081,18,18,0,2,548.064933
0,11,23,0,5,684.0
62326,8,53,0,8,96.00936
25251,13,43,0,2,316.8
21289,15,98,0,3,340.8
54054,7,55,0,1,5.661684
84814,25,60,0,1,512.816507
46097,9,73,4,3,197.074966
58705,19,95,0,1,48.956424
37455,13,57,0,2,547.2
62010,2,51,0,1,537.6
61568,3,36,0,3,240.818954
90443,11,15,0,1,235.174197
24743,8,23,0,2,1008.03551
22283,16,93,0,1,572.072106
74627,21,61,0,6,176.735323
47306,8,18,0,3,97.723235
0,23,20,0,2,537.6
59292,14,92,0,4,218.491318
23970,13,19,0,1,43.959921
48428,8,5,1,2,223.728018
44342,24,60,0,2,355.2
0,30,13,2,1,741.6
0,6,92,0,2,355.2
67117,10,38,0,2,329.423177
13037,28,49,0,1,839.348464
71960,12,40,0,9,151.495249
73137,14,45,1,1,227.797105
0,10,77,0,1,446.122702
23797,10,57,0,3,388.8
70286,16,66,0,3,130.143497
12904,17,31,0,1,633.6
42045,7,12,0,3,40.839965
24948,3,51,0,4,280.352767
25452,20,60,0,3,954.688499
95850,3,16,0,3,328.502498
73556,31,4,0,9,497.684017
0,25,96,1,2,307.2
0,17,76,0,7,93.697638
43879,19,60,0,5,242.133552
23941,12,1,0,1,292.8
14390,16,4,0,2,402.778867
30039,21,52,0,9,498.612632
26806,32,19,0,2,302.4
24450,4,65,0,4,250.959093
0,26,17,0,1,360.217299
89219,12,9,4,2,350.4
0,2,38,3,2,525.6
0,4,33,0,8,784.8
29504,24,90,0,2,809.039071
0,35,29,0,1,1305.275432
61706,6,71,0,7,223.905524
88122,15,10,0,1,840.231575
26129,4,38,0,3,419.187114
22350,9,3,0,5,316.8
0,0,12,0,7,597.6
26201,4,48,0,8,168.901895
0,33,20,0,2,604.8
0,28,14,0,7,513.6
39020,0,4,0,5,485.01384
47606,24,50,0,4,388.8
27231,0,7,0,2,422.4
39946,23,99,0,1,1046.4
84300,13,0,0,1,202.22495
41479,14,38,1,1,19.575683
56005,31,30,1,3,326.4
0,19,97,0,9,1260.456194
99617,1,62,0,2,74.934678
28909,15,66,0,8,456.702735
25617,22,3,0,3,302.4
86788,32,68,0,1,336.0
28523,15,12,0,1,369.6
38492,27,34,0,3,207.901654
97657,2,19,0,8,107.325235
49008,11,74,1,1,292.8
72264,2,66,0,9,272.649844
20396,15,60,1,4,364.8
60234,14,98,0,1,136.217066
75556,24,78,0,1,498.927007
98710,21,42,0,2,587.391029
69461,7,61,0,6,101.417253
0,35,98,2,9,489.6
0,24,53,0,2,626.4
73895,2,31,0,7,825.416826
20228,3,43,1,2,523.815839
81785,12,44,0,2,321.6
24910,7,63,1,1,347.857619
32946,13,7,0,6,316.8
83868,30,91,0,7,134.836237
0,3,65,0,3,513.6
